0.032,0.5777407271201923
0.034,0.5298110360855142
0.036000000000000004,0.4942701809343409
0.038,0.4675122705204038
0.04,0.44707793928112666
0.042,0.43126073201643134
0.044,0.41885825195221
0.046,0.40901144868209854
0.048,0.40109882313508505
0.05,0.39466556890014687
0.052000000000000005,0.38937536188941946
0.054,0.3849770864512138
0.056,0.381281567652012
0.058,0.3781451039276483
0.06,0.37545768292302206
0.062,0.37313446209106466
0.064,0.3711095510750221
0.066,0.36933143402224866
0.068,0.3677595717147418
0.07,0.36636186022705575
0.07200000000000001,0.3651127166930501
0.074,0.3639916278586545
0.076,0.3629820426949719
0.078,0.3620705225876699
0.08,0.36124608561951105
0.082,0.36049969800897536
0.084,0.35982387776464336
0.08600000000000001,0.35921238437802194
0.088,0.3586599748235291
0.09,0.35816221090762673
0.092,0.3577153065659947
0.094,0.35731600637399696
0.096,0.3569614885458337
0.098,0.3566492872213543
0.1,0.35637723000024374
0.10200000000000001,0.3561433875718907
0.10400000000000001,0.35594603297268634
0.106,0.3557836085304486
0.108,0.35565469896524937
0.11,0.35555800943491583
0.112,0.3554923475629044
0.114,0.35545660868196316
0.116,0.35544976368112535
0.11800000000000001,0.35547084896534353
0.12,0.35551895813359013
0.122,0.35559323505797374
0.124,0.35569286810759615
0.126,0.3558170853097843
0.128,0.35596515028053644
0.13,0.35613635878752903
0.132,0.356330035834411
0.134,0.35654553317560717
0.136,0.3567822271874339
0.138,0.3570395170347761
0.14,0.3573168230835004
0.14200000000000002,0.35761358551767397
0.14400000000000002,0.3579292631279076
0.146,0.3582633322430718
0.148,0.3586152857824749
0.15,0.3589846324095742
0.152,0.3593708957715434
0.154,0.3597736138117053
0.156,0.360192338144042
0.158,0.3606266334808115
0.16,0.3610760771058023
0.162,0.361540258386993
0.164,0.3620187783234084
0.166,0.3625112491218153
0.168,0.36301729379959835
0.17,0.36353654581074235
0.17200000000000001,0.364068648692331
0.17400000000000002,0.36461325572937375
0.176,0.3651700296361056
0.178,0.3657386422521863
0.18,0.36631877425245346
0.182,0.3669101148690823
0.184,0.36751236162516093
0.186,0.3681252200788304
0.188,0.36874840357724975
0.19,0.3693816330197383
0.192,0.3700246366295336
0.194,0.3706771497336624
0.196,0.3713389145504858
0.198,0.37200967998452056
0.2,0.37268920142818407
0.202,0.3733772405701418
0.20400000000000001,0.374073565209965
0.20600000000000002,0.3747779490788321
0.20800000000000002,0.3754901716660286
0.21,0.3762100180510167
0.212,0.3769372787408647
0.214,0.37767174951283494
0.216,0.3784132312619489
0.218,0.37916152985334806
0.22,0.3799164559792896
0.222,0.3806778250206143
0.224,0.3814454569125393
0.226,0.382219176014629
0.228,0.38299881098480887
0.23,0.3837841946572866
0.232,0.3845751639242563
0.234,0.3853715596212614
0.23600000000000002,0.38617322641609875
0.23800000000000002,0.38698001270115
0.24,0.38779177048903
0.242,0.3886083553114462
0.244,0.3894296261211665
0.246,0.3902554451969949
0.248,0.39108567805166045
0.25,0.3919201933425258
0.252,0.39275886278502403
0.254,0.39360156106873867
0.256,0.39444816577604075
0.258,0.3952985573032015
0.26,0.3961526187839022
0.262,0.3970102360150633
0.264,0.39787129738491994
0.266,0.3987356938032701
0.268,0.399603318633828
0.27,0.40047406762861326
0.272,0.40134783886431225
0.274,0.40222453268054686
0.276,0.4031040516199915
0.278,0.40398630037027744
0.28,0.4048711857076272
0.28200000000000003,0.40575861644216643
0.28400000000000003,0.40664850336485464
0.28600000000000003,0.40754075919598814
0.28800000000000003,0.40843529853522176
0.29,0.40933203781306154
0.292,0.41023089524378176
0.294,0.41113179077972134
0.296,0.41203464606691403
0.298,0.4129393844020121
0.3,0.4138459306904609
0.302,0.4147542114058849
0.304,0.41566415455064737
0.306,0.41657568961754554
0.308,0.41748874755260695
0.31,0.4184032607189502
0.312,0.419319162861678
0.314,0.42023638907377026
0.316,0.4211548757629445
0.318,0.422074560619454
0.32,0.42299538258479524
0.322,0.42391728182129423
0.324,0.4248401996825463
0.326,0.4257640786846821
0.328,0.4266888624784331
0.33,0.42761449582197425
0.332,0.4285409245545173
0.334,0.42946809557063337
0.336,0.4303959567952815
0.338,0.43132445715952117
0.34,0.43225354657689014
0.342,0.43318317592042355
0.34400000000000003,0.4341132970002982
0.34600000000000003,0.4350438625420813
0.34800000000000003,0.43597482616556543
0.35000000000000003,0.43690614236417236
0.352,0.43783776648490924
0.354,0.43876965470885876
0.356,0.43970176403218897
0.358,0.44063405224766666
0.36,0.44156647792665893
0.362,0.44249900040160894
0.364,0.4434315797489715
0.366,0.44436417677259504
0.368,0.4452967529875368
0.37,0.4462292706042984
0.372,0.4471616925134695
0.374,0.4480939822707677
0.376,0.4490261040824629
0.378,0.4499580227911758
0.38,0.4508897038620379
0.382,0.4518211133692047
